stratum,major,minor,longitude,latitude,station
434,18,8,-61.42388889,46.68722222,5268
434,18,9,-61.425,46.72888889,5269
434,18,10,-61.38805556,46.73055556,5270
434,19,1,-61.38916667,46.69083333,5271
434,19,2,-61.35222222,46.69083333,5272
434,19,3,-61.35722222,46.72777778,5273
434,19,4,-61.32277778,46.72888889,5274
434,19,5,-61.32527778,46.68638889,5275
434,19,6,-61.29083333,46.68833333,5276
434,19,7,-61.28805556,46.72972222,5277
434,19,8,-61.25861111,46.68722222,5278
434,19,9,-61.25611111,46.72972222,5279
434,19,10,-61.2125,46.7375,5280
434,20,1,-61.06388889,46.75694444,5281
434,20,2,-61.1,46.72444444,5282
434,20,3,-61.13583333,46.69166667,5283
434,20,4,-61.12277778,46.63888889,5284
434,20,5,-61.15361111,46.64138889,5285
434,20,6,-61.19222222,46.64416667,5286
434,20,7,-61.19222222,46.60777778,5287
434,20,8,-61.155,46.60611111,5288
434,20,9,-61.12027778,46.60694444,5289
434,20,10,-61.12277778,46.56361111,5290
434,21,1,-61.22527778,46.64416667,5291
434,21,2,-61.26111111,46.64416667,5292
434,21,3,-61.28944444,46.6475,5293
434,21,4,-61.32138889,46.64666667,5294
434,21,5,-61.36111111,46.6475,5295
434,21,6,-61.35861111,46.60694444,5296
434,21,7,-61.32277778,46.60527778,5297
434,21,8,-61.29194444,46.60694444,5298
434,21,9,-61.26388889,46.60611111,5299
434,21,10,-61.22416667,46.60694444,5300
434,22,1,-61.39055556,46.6475,5301
434,22,2,-61.4225,46.64666667,5302
434,22,3,-61.45722222,46.64666667,5303
434,22,4,-61.49027778,46.6475,5304
434,22,5,-61.52361111,46.64861111,5305
434,22,6,-61.525,46.60861111,5306
434,22,7,-61.49027778,46.60527778,5307
434,22,8,-61.45833333,46.60527778,5308
434,22,9,-61.425,46.60527778,5309
434,22,10,-61.39055556,46.60416667,5310
434,23,1,-61.55444444,46.64416667,5311
434,23,2,-61.58888889,46.64416667,5312
434,23,3,-61.62222222,46.64583333,5313
434,23,4,-61.65555556,46.64416667,5314
434,23,5,-61.69138889,46.645,5315
434,23,6,-61.69277778,46.60861111,5316
434,23,7,-61.65416667,46.60694444,5317
434,23,8,-61.62361111,46.60527778,5318
434,23,9,-61.59416667,46.60416667,5319
434,23,10,-61.55305556,46.60611111,5320
434,24,1,-61.72333333,46.64333333,5321
434,24,2,-61.75666667,46.64416667,5322
434,24,3,-61.79,46.64416667,5323
434,24,4,-61.83111111,46.64222222,5324
434,24,5,-61.88361111,46.59805556,5325
434,24,6,-61.85777778,46.60333333,5326
434,24,7,-61.82083333,46.60611111,5327
434,24,8,-61.7875,46.60527778,5328
434,24,9,-61.75666667,46.60333333,5329
434,24,10,-61.72333333,46.60611111,5330
434,25,1,-61.75916667,46.56527778,5331
434,25,2,-61.79138889,46.56638889,5332
434,25,3,-61.82333333,46.56805556,5333
434,25,4,-61.85666667,46.56527778,5334
434,25,5,-61.89111111,46.56638889,5335
434,25,6,-61.8925,46.52472222,5336
434,25,7,-61.85916667,46.52555556,5337
434,25,8,-61.82722222,46.52305556,5338
434,25,9,-61.7925,46.52305556,5339
434,25,10,-61.75666667,46.52472222,5340
434,26,1,-61.59138889,46.56444444,5341
434,26,2,-61.62361111,46.56527778,5342
434,26,3,-61.65555556,46.56527778,5343
434,26,4,-61.68888889,46.56361111,5344
434,26,5,-61.72611111,46.56444444,5345
434,26,6,-61.72611111,46.52305556,5346
434,26,7,-61.69138889,46.52472222,5347
434,26,8,-61.65555556,46.52305556,5348
434,26,9,-61.62361111,46.52555556,5349
434,26,10,-61.59416667,46.52472222,5350
434,27,1,-61.425,46.56638889,5351
434,27,2,-61.45833333,46.56444444,5352
434,27,3,-61.49166667,46.56638889,5353
434,27,4,-61.5225,46.56722222,5354
434,27,5,-61.55833333,46.56638889,5355
434,27,6,-61.55833333,46.52472222,5356
434,27,7,-61.52611111,46.52305556,5357
434,27,8,-61.49027778,46.52472222,5358
434,27,9,-61.45583333,46.52638889,5359
434,27,10,-61.42388889,46.52555556,5360
434,28,1,-61.26111111,46.56444444,5361
434,28,2,-61.29194444,46.56444444,5362
434,28,3,-61.32527778,46.56527778,5363
434,28,4,-61.35972222,46.56722222,5364
434,28,5,-61.39444444,46.56805556,5365
434,28,6,-61.39555556,46.52388889,5366
434,28,7,-61.35972222,46.52833333,5367
434,28,8,-61.32638889,46.52638889,5368
434,28,9,-61.29333333,46.52833333,5369
434,28,10,-61.25861111,46.5275,5370
434,29,1,-61.12805556,46.53277778,5371
434,29,2,-61.155,46.52555556,5372
434,29,3,-61.1575,46.56527778,5373
434,29,4,-61.19333333,46.56638889,5374
434,29,5,-61.19222222,46.52305556,5375
434,29,6,-61.17805556,46.49111111,5376
434,29,7,-61.22777778,46.445,5377
434,29,8,-61.22527778,46.48222222,5378
434,29,9,-61.22777778,46.52472222,5379
434,29,10,-61.22666667,46.56277778,5380
434,30,1,-61.26,46.47861111,5381
434,30,2,-61.29194444,46.48055556,5382
434,30,3,-61.32527778,46.47972222,5383
434,30,4,-61.35972222,46.48055556,5384
434,30,5,-61.39305556,46.48138889,5385
434,30,6,-61.39444444,46.44333333,5386
434,30,7,-61.36111111,46.44416667,5387
434,30,8,-61.32638889,46.44138889,5388
434,30,9,-61.29444444,46.44222222,5389
434,30,10,-61.25861111,46.44416667,5390
434,30,11,-61.25861111,46.40944444,5391
434,31,1,-61.29083333,46.39972222,5392
434,31,2,-61.32388889,46.39972222,5393
434,31,3,-61.34305556,46.37138889,5394
434,31,4,-61.35611111,46.40166667,5395
434,31,5,-61.38805556,46.39888889,5396
434,31,6,-61.42,46.40166667,5397
434,31,7,-61.45444444,46.39972222,5398
434,31,8,-61.48777778,46.40166667,5399
434,31,9,-61.52111111,46.40694444,5400
434,31,10,-61.56861111,46.40861111,5401
434,31,11,-61.6375,46.41583333,5402
434,32,1,-61.42388889,46.47861111,5403
434,32,2,-61.45722222,46.47861111,5404
434,32,3,-61.49027778,46.48138889,5405
434,32,4,-61.52611111,46.48055556,5406
434,32,5,-61.55833333,46.48305556,5407
434,32,6,-61.56083333,46.43972222,5408
434,32,7,-61.5275,46.44055556,5409
434,32,8,-61.49027778,46.43972222,5410
434,32,9,-61.45833333,46.44055556,5411
434,32,10,-61.425,46.44138889,5412
434,33,1,-61.75805556,46.43972222,5413
434,33,2,-61.72222222,46.44055556,5414
434,33,3,-61.69388889,46.43777778,5415
434,33,4,-61.69,46.47694444,5416
434,33,5,-61.72861111,46.47972222,5417
434,33,6,-61.65805556,46.47861111,5418
434,33,7,-61.66083333,46.43611111,5419
434,33,8,-61.62361111,46.43972222,5420
434,33,9,-61.62111111,46.48055556,5421
434,33,10,-61.59027778,46.47861111,5422
434,33,11,-61.59277778,46.43972222,5423
434,34,1,-61.93083333,46.53166667,5424
434,34,2,-61.92583333,46.48222222,5425
434,34,3,-61.89,46.48138889,5426
434,34,4,-61.85777778,46.48222222,5427
434,34,5,-61.82083333,46.48305556,5428
434,34,6,-61.79,46.48138889,5429
434,34,7,-61.75527778,46.48055556,5430
434,34,8,-61.78861111,46.44333333,5431
434,34,9,-61.82333333,46.44583333,5432
434,34,10,-61.85527778,46.44861111,5433
434,34,11,-61.9,46.45027778,5434
435,1,1,-61.18583333,47.76861111,5435
435,1,2,-61.22305556,47.76972222,5436
435,1,3,-61.25777778,47.76972222,5437
435,1,4,-61.28861111,47.76777778,5438
435,1,5,-61.33472222,47.76972222,5439
435,1,6,-61.31777778,47.74194444,5440
435,1,7,-61.28861111,47.73333333,5441
435,1,8,-61.255,47.73138889,5442
435,1,9,-61.22444444,47.73333333,5443
435,1,10,-61.18722222,47.73222222,5444
435,2,1,-61.11666667,47.80416667,5445
435,2,2,-61.08472222,47.77027778,5446
435,2,3,-61.11666667,47.76861111,5447
435,2,4,-61.15138889,47.77138889,5448
435,2,5,-61.15138889,47.73055556,5449
435,2,6,-61.11666667,47.72888889,5450
435,2,7,-61.08583333,47.72972222,5451
435,2,8,-61.08583333,47.68888889,5452
435,2,9,-61.11666667,47.68888889,5453
435,2,10,-61.15138889,47.68888889,5454
435,3,1,-61.18722222,47.69166667,5455
435,3,2,-61.21916667,47.68833333,5456
435,3,3,-61.26666667,47.69166667,5457
435,3,4,-61.2525,47.65694444,5458
435,3,5,-61.22055556,47.6475,5459
435,3,6,-61.19111111,47.6475,5460
435,3,7,-61.15,47.64833333,5461
435,3,8,-61.11666667,47.64833333,5462
435,3,9,-61.08972222,47.64833333,5463
435,3,10,-61.05138889,47.65,5464
435,4,1,-61.195,47.61194444,5465
435,4,2,-61.1525,47.60222222,5466
435,4,3,-61.11916667,47.60333333,5467
435,4,4,-61.08583333,47.60138889,5468
435,4,5,-61.05638889,47.605,5469
435,4,6,-61.02166667,47.59444444,5470
435,4,7,-60.98472222,47.56944444,5471
435,4,8,-61.01777778,47.56416667,5472
435,4,9,-61.05138889,47.565,5473
435,4,10,-61.08472222,47.56333333,5474
435,5,1,-61.07694444,47.52777778,5475
435,5,2,-61.11916667,47.52333333,5476
435,5,3,-61.11666667,47.55888889,5477
435,5,4,-61.15138889,47.56083333,5478
435,5,5,-61.15138889,47.51972222,5479
435,5,6,-61.155,47.49111111,5480
435,5,7,-61.18722222,47.4825,5481
435,5,8,-61.18583333,47.51805556,5482
435,5,9,-61.18972222,47.55972222,5483
435,5,10,-61.22055556,47.51805556,5484
435,6,1,-61.18722222,47.44083333,5485
435,6,2,-61.21666667,47.40416667,5486
435,6,3,-61.21666667,47.43972222,5487
435,6,4,-61.21777778,47.47888889,5488
435,6,5,-61.25777778,47.47805556,5489
435,6,6,-61.255,47.44083333,5490
435,6,7,-61.25638889,47.4025,5491
435,6,8,-61.28472222,47.3675,5492
435,6,9,-61.28583333,47.4025,5493
435,6,10,-61.28972222,47.43888889,5494
435,7,1,-61.32055556,47.40055556,5495
435,7,2,-61.36027778,47.39638889,5496
435,7,3,-61.42694444,47.35444444,5497
435,7,4,-61.38722222,47.35888889,5498
435,7,5,-61.355,47.35777778,5499
435,7,6,-61.32444444,47.35888889,5500
435,7,7,-61.32555556,47.32583333,5501
435,7,8,-61.35388889,47.31694444,5502
435,7,9,-61.38861111,47.31777778,5503
435,7,10,-61.38583333,47.28194444,5504
435,8,1,-61.35388889,47.22777778,5505
435,8,2,-61.38722222,47.22444444,5506
435,8,3,-61.42055556,47.19388889,5507
435,8,4,-61.41916667,47.23305556,5508
435,8,5,-61.42055556,47.2725,5509
435,8,6,-61.42166667,47.31777778,5510
435,8,7,-61.45388889,47.31416667,5511
435,8,8,-61.4525,47.27416667,5512
435,8,9,-61.4525,47.235,5513
435,8,10,-61.455,47.18944444,5514
435,9,1,-61.49611111,47.31527778,5515
435,9,2,-61.48472222,47.27333333,5516
435,9,3,-61.48472222,47.23305556,5517
435,9,4,-61.48472222,47.19472222,5518
435,9,5,-61.51916667,47.19027778,5519
435,9,6,-61.51916667,47.23055556,5520
435,9,7,-61.51666667,47.27944444,5521
435,9,8,-61.55,47.27333333,5522
435,9,9,-61.54861111,47.235,5523
435,9,10,-61.55388889,47.19638889,5524
435,10,1,-61.58472222,47.14638889,5525
435,10,2,-61.55,47.14833333,5526
435,10,3,-61.52055556,47.14638889,5527
435,10,4,-61.48722222,47.14638889,5528
435,10,5,-61.44861111,47.15,5529
435,10,6,-61.46027778,47.10277778,5530
435,10,7,-61.48472222,47.10194444,5531
435,10,8,-61.51916667,47.10277778,5532
435,10,9,-61.5525,47.10194444,5533
435,10,10,-61.58333333,47.10194444,5534
435,10,11,-61.61527778,47.10611111,5535
435,11,1,-61.61916667,47.065,5536
435,11,2,-61.58472222,47.06416667,5537
435,11,3,-61.54861111,47.065,5538
435,11,4,-61.52555556,47.06416667,5539
435,11,5,-61.47555556,47.065,5540
435,11,6,-61.48333333,47.0325,5541
435,11,7,-61.51777778,47.02555556,5542
435,11,8,-61.54861111,47.02305556,5543
435,11,9,-61.58333333,47.02472222,5544
435,11,10,-61.62166667,47.03,5545
435,11,11,-61.57305556,46.99388889,5546
435,12,1,-61.655,47.06777778,5547
435,12,2,-61.68722222,47.06416667,5548
435,12,3,-61.71916667,47.06666667,5549
435,12,4,-61.75138889,47.06583333,5550
435,12,5,-61.78583333,47.06583333,5551
435,12,6,-61.78472222,47.03361111,5552
435,12,7,-61.7525,47.02638889,5553
435,12,8,-61.72166667,47.02555556,5554
435,12,9,-61.68583333,47.02833333,5555
435,12,10,-61.65,47.03166667,5556
435,13,1,-61.78583333,47.10611111,5557
435,13,2,-61.78472222,47.14638889,5558
435,13,3,-61.75138889,47.14833333,5559
435,13,4,-61.75,47.10611111,5560
435,13,5,-61.71916667,47.10194444,5561
435,13,6,-61.71777778,47.14833333,5562
435,13,7,-61.68583333,47.14638889,5563
435,13,8,-61.68722222,47.10444444,5564
435,13,9,-61.65388889,47.10277778,5565
435,13,10,-61.65388889,47.14916667,5566
435,13,11,-61.61916667,47.14916667,5567
435,14,1,-61.58333333,47.24722222,5568
435,14,2,-61.58861111,47.19638889,5569
435,14,3,-61.61777778,47.19194444,5570
435,14,4,-61.61527778,47.235,5571
435,14,5,-61.65388889,47.22972222,5572
435,14,6,-61.65388889,47.19111111,5573
435,14,7,-61.68722222,47.19027778,5574
435,14,8,-61.68861111,47.22361111,5575
435,14,9,-61.71666667,47.18861111,5576
435,14,10,-61.76416667,47.17805556,5577
435,15,1,-61.86527778,47.17888889,5578
435,15,2,-61.88722222,47.14472222,5579
435,15,3,-61.88972222,47.10722222,5580
435,15,4,-61.88972222,47.06777778,5581
435,15,5,-61.8525,47.065,5582
435,15,6,-61.84861111,47.10361111,5583
435,15,7,-61.85138889,47.1475,5584
435,15,8,-61.82166667,47.15972222,5585
435,15,9,-61.81527778,47.10527778,5586
435,15,10,-61.82555556,47.0625,5587
435,16,1,-62.01916667,47.18583333,5588
435,16,2,-62.02166667,47.1475,5589
435,16,3,-62.02444444,47.10722222,5590
435,16,4,-61.98583333,47.10361111,5591
435,16,5,-61.98722222,47.14388889,5592
435,16,6,-61.96666667,47.17972222,5593
435,16,7,-61.955,47.14472222,5594
435,16,8,-61.9525,47.10888889,5595
435,16,9,-61.92305556,47.10722222,5596
435,16,10,-61.92305556,47.16333333,5597
435,17,1,-62.08333333,47.23833333,5598
435,17,2,-62.12055556,47.23305556,5599
435,17,3,-62.1525,47.22694444,5600
435,17,4,-62.13222222,47.185,5601
435,17,5,-62.08972222,47.19027778,5602
435,17,6,-62.05638889,47.18944444,5603
435,17,7,-62.10638889,47.15444444,5604
435,17,8,-62.05638889,47.14833333,5605
435,17,9,-62.04861111,47.11138889,5606
435,17,10,-62.09611111,47.11138889,5607
436,1,1,-61.02388889,47.93777778,5608
436,1,2,-61.05472222,47.93111111,5609
436,1,3,-61.08416667,47.88861111,5610
436,1,4,-61.05861111,47.89555556,5611
436,1,5,-61.02527778,47.89833333,5612
436,1,6,-61.02,47.85333333,5613
436,1,7,-61.05472222,47.8525,5614
436,1,8,-61.09055556,47.8575,5615
436,1,9,-61.06222222,47.81527778,5616
436,1,10,-61.0225,47.81111111,5617
436,2,1,-60.98666667,47.90694444,5618
436,2,2,-60.98666667,47.855,5619
436,2,3,-60.98555556,47.81361111,5620
436,2,4,-60.95361111,47.81166667,5621
436,2,5,-60.95472222,47.85,5622
436,2,6,-60.95083333,47.89472222,5623
436,2,7,-60.90222222,47.88694444,5624
436,2,8,-60.92527778,47.85333333,5625
436,2,9,-60.89083333,47.8525,5626
436,2,10,-60.85611111,47.8525,5627
436,3,1,-60.82027778,47.84555556,5628
436,3,2,-60.78055556,47.81,5629
436,3,3,-60.82277778,47.81111111,5630
436,3,4,-60.82138889,47.76944444,5631
436,3,5,-60.79222222,47.76861111,5632
436,3,6,-60.755,47.76694444,5633
436,3,7,-60.72805556,47.76333333,5634
436,3,8,-60.69861111,47.73138889,5635
436,3,9,-60.72416667,47.73138889,5636
436,3,10,-60.75611111,47.73138889,5637
436,4,1,-60.85361111,47.81361111,5638
436,4,2,-60.89083333,47.81166667,5639
436,4,3,-60.92527778,47.81444444,5640
436,4,4,-60.92277778,47.77277778,5641
436,4,5,-60.89083333,47.76777778,5642
436,4,6,-60.85861111,47.76611111,5643
436,4,7,-60.89444444,47.73138889,5644
436,4,8,-60.8575,47.73138889,5645
436,4,9,-60.82527778,47.72888889,5646
436,4,10,-60.78694444,47.72972222,5647
436,5,1,-61.05333333,47.77277778,5648
436,5,2,-61.02138889,47.76861111,5649
436,5,3,-60.98805556,47.76944444,5650
436,5,4,-60.95611111,47.77027778,5651
436,5,5,-60.92388889,47.73138889,5652
436,5,6,-60.95361111,47.73055556,5653
436,5,7,-60.98555556,47.72972222,5654
436,5,8,-61.03027778,47.73305556,5655
436,5,9,-61.03527778,47.69055556,5656
436,5,10,-61.0225,47.65083333,5657
436,6,1,-60.85472222,47.68972222,5658
436,6,2,-60.88666667,47.68638889,5659
436,6,3,-60.92277778,47.68722222,5660
436,6,4,-60.95361111,47.68888889,5661
436,6,5,-60.98805556,47.68888889,5662
436,6,6,-60.98555556,47.65,5663
436,6,7,-60.95611111,47.64722222,5664
436,6,8,-60.92277778,47.64722222,5665
436,6,9,-60.88944444,47.64833333,5666
436,6,10,-60.85861111,47.65,5667
436,7,1,-60.69222222,47.68805556,5668
436,7,2,-60.72527778,47.68638889,5669
436,7,3,-60.755,47.68722222,5670
436,7,4,-60.78833333,47.68805556,5671
436,7,5,-60.82277778,47.68888889,5672
436,7,6,-60.82138889,47.65,5673
436,7,7,-60.78694444,47.64722222,5674
436,7,8,-60.7575,47.64722222,5675
436,7,9,-60.72277778,47.64722222,5676
436,7,10,-60.68972222,47.64888889,5677
436,8,1,-60.64472222,47.67944444,5678
436,8,2,-60.61527778,47.645,5679
436,8,3,-60.65111111,47.64333333,5680
436,8,4,-60.64861111,47.59916667,5681
436,8,5,-60.61527778,47.59916667,5682
436,8,6,-60.58444444,47.59833333,5683
436,8,7,-60.53555556,47.56166667,5684
436,8,8,-60.58305556,47.55916667,5685
436,8,9,-60.58305556,47.52027778,5686
436,8,10,-60.55472222,47.52027778,5687
436,9,1,-60.69222222,47.60027778,5688
436,9,2,-60.72416667,47.59972222,5689
436,9,3,-60.75611111,47.60305556,5690
436,9,4,-60.78833333,47.60305556,5691
436,9,5,-60.78694444,47.56138889,5692
436,9,6,-60.755,47.56138889,5693
436,9,7,-60.72277778,47.56138889,5694
436,9,8,-60.69222222,47.56138889,5695
436,9,9,-60.66388889,47.55972222,5696
436,9,10,-60.62555556,47.56055556,5697
436,10,1,-60.82416667,47.59972222,5698
436,10,2,-60.85472222,47.60027778,5699
436,10,3,-60.89083333,47.60222222,5700
436,10,4,-60.88944444,47.56055556,5701
436,10,5,-60.85611111,47.55611111,5702
436,10,6,-60.82666667,47.55694444,5703
436,10,7,-60.85472222,47.51888889,5704
436,10,8,-60.82666667,47.51777778,5705
436,10,9,-60.78833333,47.51888889,5706
436,10,10,-60.75222222,47.52055556,5707
436,11,1,-60.99583333,47.60638889,5708
436,11,2,-60.95472222,47.60222222,5709
436,11,3,-60.92277778,47.60472222,5710
436,11,4,-60.92027778,47.56138889,5711
436,11,5,-60.95861111,47.55777778,5712
436,11,6,-61.02638889,47.51611111,5713
436,11,7,-60.98666667,47.51777778,5714
436,11,8,-60.95861111,47.51694444,5715
436,11,9,-60.92388889,47.51611111,5716
436,11,10,-60.88944444,47.51777778,5717
436,12,1,-61.01888889,47.47861111,5718
436,12,2,-61.05972222,47.50916667,5719
436,12,3,-61.05861111,47.48138889,5720
436,12,4,-61.08666667,47.47972222,5721
436,12,5,-61.12777778,47.47777778,5722
436,12,6,-61.15472222,47.44138889,5723
436,12,7,-61.1225,47.44138889,5724
436,12,8,-61.09055556,47.43861111,5725
436,12,9,-61.05972222,47.43972222,5726
436,12,10,-61.02638889,47.44138889,5727
436,13,1,-61.09166667,47.3575,5728
436,13,2,-61.05861111,47.35861111,5729
436,13,3,-61.02388889,47.35944444,5730
436,13,4,-60.99055556,47.35861111,5731
436,13,5,-60.98916667,47.39861111,5732
436,13,6,-60.98805556,47.43972222,5733
436,13,7,-60.98916667,47.47777778,5734
436,13,8,-60.95722222,47.47694444,5735
436,13,9,-60.95361111,47.43972222,5736
436,13,10,-60.95861111,47.40027778,5737
436,14,1,-60.92138889,47.47777778,5738
436,14,2,-60.88944444,47.47694444,5739
436,14,3,-60.85472222,47.47777778,5740
436,14,4,-60.82277778,47.47694444,5741
436,14,5,-60.79222222,47.47611111,5742
436,14,6,-60.79333333,47.43777778,5743
436,14,7,-60.82138889,47.43694444,5744
436,14,8,-60.85611111,47.43361111,5745
436,14,9,-60.89083333,47.43527778,5746
436,14,10,-60.92527778,47.43611111,5747
436,15,1,-60.75888889,47.48138889,5748
436,15,2,-60.76,47.44027778,5749
436,15,3,-60.76,47.40027778,5750
436,15,4,-60.79222222,47.39777778,5751
436,15,5,-60.82138889,47.39777778,5752
436,15,6,-60.85611111,47.39944444,5753
436,15,7,-60.89194444,47.40111111,5754
436,15,8,-60.92388889,47.40027778,5755
436,15,9,-60.92777778,47.35861111,5756
436,15,10,-60.95472222,47.35416667,5757
436,16,1,-60.72805556,47.43861111,5758
436,16,2,-60.69222222,47.43527778,5759
436,16,3,-60.65888889,47.43527778,5760
436,16,4,-60.62305556,47.43694444,5761
436,16,5,-60.59083333,47.43777778,5762
436,16,6,-60.59472222,47.39777778,5763
436,16,7,-60.62805556,47.39944444,5764
436,16,8,-60.66277778,47.39694444,5765
436,16,9,-60.69222222,47.39944444,5766
436,16,10,-60.72916667,47.39944444,5767
436,16,11,-60.72805556,47.36027778,5768
436,17,1,-60.52416667,47.4325,5769
436,17,2,-60.56388889,47.43694444,5770
436,17,3,-60.56388889,47.39861111,5771
436,17,4,-60.53333333,47.39861111,5772
436,17,5,-60.53083333,47.35861111,5773
436,17,6,-60.56027778,47.35666667,5774
436,17,7,-60.56027778,47.31833333,5775
436,17,8,-60.52944444,47.31666667,5776
436,17,9,-60.54861111,47.29027778,5777
436,17,10,-60.58972222,47.28416667,5778
436,17,11,-60.62666667,47.27388889,5779
436,18,1,-60.41222222,47.39277778,5780
436,18,2,-60.38027778,47.35888889,5781
436,18,3,-60.42,47.35694444,5782
436,18,4,-60.40722222,47.32305556,5783
436,18,5,-60.45083333,47.31694444,5784
436,18,6,-60.44694444,47.35361111,5785
436,18,7,-60.44833333,47.39861111,5786
436,18,8,-60.48416667,47.39777778,5787
436,18,9,-60.48166667,47.35444444,5788
436,18,10,-60.48277778,47.31611111,5789
436,19,1,-60.68972222,47.35666667,5790
436,19,2,-60.65638889,47.35333333,5791
436,19,3,-60.62666667,47.3525,5792
436,19,4,-60.59222222,47.35333333,5793
436,19,5,-60.59083333,47.315,5794
436,19,6,-60.62416667,47.31583333,5795
436,19,7,-60.655,47.31388889,5796
436,19,8,-60.69472222,47.315,5797
436,19,9,-60.68972222,47.27222222,5798
436,19,10,-60.65638889,47.27111111,5799
436,19,11,-60.68194444,47.24055556,5800
436,20,1,-60.82416667,47.35583333,5801
436,20,2,-60.78944444,47.35583333,5802
436,20,3,-60.76,47.3575,5803
436,20,4,-60.72277778,47.31583333,5804
436,20,5,-60.75888889,47.31388889,5805
436,20,6,-60.79333333,47.31388889,5806
436,20,7,-60.82666667,47.315,5807
436,20,8,-60.82416667,47.26861111,5808
436,20,9,-60.78833333,47.27111111,5809
436,20,10,-60.75611111,47.26944444,5810
436,20,11,-60.72277778,47.27111111,5811
436,21,1,-60.8575,47.23,5812
436,21,2,-60.82277778,47.23194444,5813
436,21,3,-60.82416667,47.18638889,5814
436,21,4,-60.82138889,47.15055556,5815
436,21,5,-60.79333333,47.15388889,5816
